Customer_ID,Customer_Name,Email,Phone_Number,Demographics_ID,Geography_ID
CUST_807,Customer_807,customer807@example.com,918809494570,2006,1056
CUST_808,Customer_808,customer808@example.com,919426065009,2005,1038
CUST_809,Customer_809,customer809@example.com,918367719548,2006,1029
CUST_810,Customer_810,customer810@example.com,918411617052,2008,1043
CUST_811,Customer_811,customer811@example.com,918858303586,2001,1020
CUST_812,Customer_812,customer812@example.com,917726019431,2008,1002
CUST_813,Customer_813,customer813@example.com,918129959649,2006,1011
CUST_814,Customer_814,customer814@example.com,918162336512,2007,1050
CUST_815,Customer_815,customer815@example.com,917978311785,2012,1056
CUST_816,Customer_816,customer816@example.com,917964521934,2005,1014
CUST_817,Customer_817,customer817@example.com,917766724966,2001,1011
CUST_818,Customer_818,customer818@example.com,919139813815,2009,1017
CUST_819,Customer_819,customer819@example.com,917518597334,2007,1038
CUST_820,Customer_820,customer820@example.com,917790103312,2010,1039
CUST_821,Customer_821,customer821@example.com,918881846559,2012,1050
CUST_822,Customer_822,customer822@example.com,917645244237,2010,1049
CUST_823,Customer_823,customer823@example.com,917488455368,2011,1020
CUST_824,Customer_824,customer824@example.com,917490549088,2009,1041
CUST_825,Customer_825,customer825@example.com,919963375777,2008,1010
CUST_826,Customer_826,customer826@example.com,918698803032,2004,1034
CUST_827,Customer_827,customer827@example.com,917145351860,2010,1047
CUST_828,Customer_828,customer828@example.com,918287011120,2003,1043
CUST_829,Customer_829,customer829@example.com,917228357989,2003,1001
CUST_830,Customer_830,customer830@example.com,917283333694,2002,1023
CUST_831,Customer_831,customer831@example.com,917551989755,2012,1023
CUST_832,Customer_832,customer832@example.com,919879530811,2010,1035
CUST_833,Customer_833,customer833@example.com,917948831595,2008,1026
CUST_834,Customer_834,customer834@example.com,918310407050,2011,1030
CUST_835,Customer_835,customer835@example.com,918070905665,2007,1042
CUST_836,Customer_836,customer836@example.com,918486893764,2010,1016
CUST_837,Customer_837,customer837@example.com,918684378779,2010,1044
CUST_838,Customer_838,customer838@example.com,919624057973,2005,1011
CUST_839,Customer_839,customer839@example.com,919655614376,2006,1038
CUST_840,Customer_840,customer840@example.com,918528604711,2008,1022
CUST_841,Customer_841,customer841@example.com,917152057138,2006,1048
CUST_842,Customer_842,customer842@example.com,917851483420,2012,1015
CUST_843,Customer_843,customer843@example.com,919116400659,2002,1017
CUST_844,Customer_844,customer844@example.com,917544784473,2012,1022
CUST_845,Customer_845,customer845@example.com,917765248550,2006,1027
CUST_846,Customer_846,customer846@example.com,918521207136,2008,1056
CUST_847,Customer_847,customer847@example.com,918926859634,2001,1031
CUST_848,Customer_848,customer848@example.com,919869904607,2009,1032
CUST_849,Customer_849,customer849@example.com,917467283048,2002,1029
CUST_850,Customer_850,customer850@example.com,917239857904,2008,1006
CUST_851,Customer_851,customer851@example.com,919304412192,2004,1010
CUST_852,Customer_852,customer852@example.com,919489816499,2006,1016
CUST_853,Customer_853,customer853@example.com,918481360198,2012,1018
CUST_854,Customer_854,customer854@example.com,917364158869,2012,1047
CUST_855,Customer_855,customer855@example.com,917793390471,2003,1029
CUST_856,Customer_856,customer856@example.com,919648361584,2008,1054
CUST_857,Customer_857,customer857@example.com,918584260116,2002,1055
CUST_858,Customer_858,customer858@example.com,917991722241,2001,1043
CUST_859,Customer_859,customer859@example.com,919857579490,2008,1052
CUST_860,Customer_860,customer860@example.com,919618395054,2009,1051
CUST_861,Customer_861,customer861@example.com,917750785529,2006,1012
CUST_862,Customer_862,customer862@example.com,919701039177,2009,1012
CUST_863,Customer_863,customer863@example.com,918258600310,2008,1008
CUST_864,Customer_864,customer864@example.com,917052422910,2001,1056
CUST_865,Customer_865,customer865@example.com,918629384383,2009,1049
CUST_866,Customer_866,customer866@example.com,919322578202,2004,1018
CUST_867,Customer_867,customer867@example.com,919343028464,2004,1052
CUST_868,Customer_868,customer868@example.com,917885946276,2005,1043
CUST_869,Customer_869,customer869@example.com,917179688126,2008,1005
CUST_870,Customer_870,customer870@example.com,917578721933,2008,1044
CUST_871,Customer_871,customer871@example.com,918771428658,2010,1039
CUST_872,Customer_872,customer872@example.com,919756024603,2011,1016
CUST_873,Customer_873,customer873@example.com,918744141409,2002,1050
CUST_874,Customer_874,customer874@example.com,917801953263,2002,1050
CUST_875,Customer_875,customer875@example.com,918816124680,2006,1004
CUST_876,Customer_876,customer876@example.com,917075592321,2007,1056
CUST_877,Customer_877,customer877@example.com,917600485789,2005,1056
CUST_878,Customer_878,customer878@example.com,917393092257,2005,1038
CUST_879,Customer_879,customer879@example.com,917857726011,2002,1056
CUST_880,Customer_880,customer880@example.com,917896148650,2008,1047
CUST_881,Customer_881,customer881@example.com,917572990486,2008,1007
CUST_882,Customer_882,customer882@example.com,917806159738,2011,1036
CUST_883,Customer_883,customer883@example.com,919043736753,2005,1056
CUST_884,Customer_884,customer884@example.com,919370311387,2009,1010
CUST_885,Customer_885,customer885@example.com,917686527440,2008,1037
CUST_886,Customer_886,customer886@example.com,919078434818,2009,1025
CUST_887,Customer_887,customer887@example.com,918213923586,2006,1023
CUST_888,Customer_888,customer888@example.com,917972067200,2012,1044
CUST_889,Customer_889,customer889@example.com,919261346928,2005,1016
CUST_890,Customer_890,customer890@example.com,918005750257,2008,1009
CUST_891,Customer_891,customer891@example.com,918782886133,2011,1011
CUST_892,Customer_892,customer892@example.com,919672777336,2007,1046
CUST_893,Customer_893,customer893@example.com,917705830213,2008,1032
CUST_894,Customer_894,customer894@example.com,917330969280,2010,1012
CUST_895,Customer_895,customer895@example.com,918768373263,2009,1004
CUST_896,Customer_896,customer896@example.com,919221433083,2006,1009
CUST_897,Customer_897,customer897@example.com,917063030983,2006,1052
CUST_898,Customer_898,customer898@example.com,917182575526,2008,1010
CUST_899,Customer_899,customer899@example.com,917805342345,2011,1032
CUST_900,Customer_900,customer900@example.com,917573570641,2007,1033
CUST_901,Customer_901,customer901@example.com,919400661875,2005,1044
CUST_902,Customer_902,customer902@example.com,917801375429,2006,1035
CUST_903,Customer_903,customer903@example.com,917307538416,2003,1010
CUST_904,Customer_904,customer904@example.com,917662842217,2009,1007
CUST_905,Customer_905,customer905@example.com,919541542077,2007,1019
CUST_906,Customer_906,customer906@example.com,919229036521,2008,1029
CUST_907,Customer_907,customer907@example.com,919275213925,2002,1020
CUST_908,Customer_908,customer908@example.com,917211512064,2006,1030
CUST_909,Customer_909,customer909@example.com,919945368564,2009,1019
CUST_910,Customer_910,customer910@example.com,918873197963,2006,1019
CUST_911,Customer_911,customer911@example.com,919180961562,2009,1016
CUST_912,Customer_912,customer912@example.com,918682877542,2010,1012
CUST_913,Customer_913,customer913@example.com,918816775623,2007,1030
CUST_914,Customer_914,customer914@example.com,919379219267,2009,1024
CUST_915,Customer_915,customer915@example.com,917549731125,2008,1030
CUST_916,Customer_916,customer916@example.com,917715132643,2003,1001
CUST_917,Customer_917,customer917@example.com,919034807408,2002,1056
CUST_918,Customer_918,customer918@example.com,918714183670,2006,1035
CUST_919,Customer_919,customer919@example.com,917040748885,2002,1038
CUST_920,Customer_920,customer920@example.com,919813059551,2001,1023
CUST_921,Customer_921,customer921@example.com,918871385628,2008,1034
CUST_922,Customer_922,customer922@example.com,917148546083,2006,1020
CUST_923,Customer_923,customer923@example.com,917422072240,2010,1021
CUST_924,Customer_924,customer924@example.com,917873143268,2002,1026
CUST_925,Customer_925,customer925@example.com,917043860524,2006,1017
CUST_926,Customer_926,customer926@example.com,917656829576,2001,1027
CUST_927,Customer_927,customer927@example.com,919743188263,2007,1006
CUST_928,Customer_928,customer928@example.com,917830925194,2005,1048
CUST_929,Customer_929,customer929@example.com,919122405290,2007,1049
CUST_930,Customer_930,customer930@example.com,919857532586,2009,1022
CUST_931,Customer_931,customer931@example.com,918024866534,2010,1012
CUST_932,Customer_932,customer932@example.com,918628416093,2007,1018
CUST_933,Customer_933,customer933@example.com,919031094704,2005,1038
CUST_934,Customer_934,customer934@example.com,919568668623,2005,1002
CUST_935,Customer_935,customer935@example.com,919252828896,2006,1029
CUST_936,Customer_936,customer936@example.com,919055465317,2008,1005
CUST_937,Customer_937,customer937@example.com,917263923140,2008,1012
CUST_938,Customer_938,customer938@example.com,918842594320,2001,1027
CUST_939,Customer_939,customer939@example.com,918385125793,2005,1044
CUST_940,Customer_940,customer940@example.com,919787073448,2001,1050
CUST_941,Customer_941,customer941@example.com,917187902489,2010,1011
CUST_942,Customer_942,customer942@example.com,917436048413,2005,1032
CUST_943,Customer_943,customer943@example.com,919466974252,2010,1040
CUST_944,Customer_944,customer944@example.com,917558882042,2008,1001
CUST_945,Customer_945,customer945@example.com,917317159875,2012,1056
CUST_946,Customer_946,customer946@example.com,917132882261,2012,1021
CUST_947,Customer_947,customer947@example.com,919336193578,2008,1003
CUST_948,Customer_948,customer948@example.com,918496558438,2005,1002
CUST_949,Customer_949,customer949@example.com,919996439443,2005,1019
CUST_950,Customer_950,customer950@example.com,919602095125,2006,1033
CUST_951,Customer_951,customer951@example.com,919079727614,2011,1028
CUST_952,Customer_952,customer952@example.com,918033860964,2010,1036
CUST_953,Customer_953,customer953@example.com,918614553705,2003,1022
CUST_954,Customer_954,customer954@example.com,919447691741,2009,1015
CUST_955,Customer_955,customer955@example.com,917309877314,2007,1002
CUST_956,Customer_956,customer956@example.com,918800800623,2003,1003
CUST_957,Customer_957,customer957@example.com,918200721137,2001,1009
CUST_958,Customer_958,customer958@example.com,918193683868,2008,1003
CUST_959,Customer_959,customer959@example.com,918523491535,2004,1040
CUST_960,Customer_960,customer960@example.com,919995856104,2010,1011
CUST_961,Customer_961,customer961@example.com,918066768958,2005,1028
CUST_962,Customer_962,customer962@example.com,917742355844,2008,1001
CUST_963,Customer_963,customer963@example.com,918955919244,2003,1036
CUST_964,Customer_964,customer964@example.com,917559438726,2008,1056
CUST_965,Customer_965,customer965@example.com,917068323047,2010,1056
CUST_966,Customer_966,customer966@example.com,917450760920,2005,1047
CUST_967,Customer_967,customer967@example.com,918514619740,2001,1007
CUST_968,Customer_968,customer968@example.com,917930395123,2012,1042
CUST_969,Customer_969,customer969@example.com,918432665921,2010,1023
CUST_970,Customer_970,customer970@example.com,918977176515,2002,1046
CUST_971,Customer_971,customer971@example.com,917422161313,2007,1011
CUST_972,Customer_972,customer972@example.com,918817095771,2007,1052
CUST_973,Customer_973,customer973@example.com,917439153584,2007,1016
CUST_974,Customer_974,customer974@example.com,918636131272,2010,1054
CUST_975,Customer_975,customer975@example.com,919113323439,2006,1032
CUST_976,Customer_976,customer976@example.com,917434875588,2001,1049
CUST_977,Customer_977,customer977@example.com,917743455302,2011,1006
CUST_978,Customer_978,customer978@example.com,917132191691,2005,1054
CUST_979,Customer_979,customer979@example.com,917299813447,2005,1037
CUST_980,Customer_980,customer980@example.com,918464329678,2004,1050
CUST_981,Customer_981,customer981@example.com,919436660585,2011,1011
CUST_982,Customer_982,customer982@example.com,917045985043,2005,1030
CUST_983,Customer_983,customer983@example.com,917484765809,2001,1020
CUST_984,Customer_984,customer984@example.com,919479481376,2002,1033
CUST_985,Customer_985,customer985@example.com,918129473827,2006,1042
CUST_986,Customer_986,customer986@example.com,918214969165,2006,1011
CUST_987,Customer_987,customer987@example.com,917339416155,2005,1022
CUST_988,Customer_988,customer988@example.com,919239771009,2011,1045
CUST_989,Customer_989,customer989@example.com,918992518125,2008,1021
CUST_990,Customer_990,customer990@example.com,919546068996,2004,1028
CUST_991,Customer_991,customer991@example.com,919696765396,2001,1048
CUST_992,Customer_992,customer992@example.com,919564529965,2011,1046
CUST_993,Customer_993,customer993@example.com,918424563022,2012,1051
CUST_994,Customer_994,customer994@example.com,919492133335,2008,1029
CUST_995,Customer_995,customer995@example.com,919921859536,2011,1026
CUST_996,Customer_996,customer996@example.com,919045789315,2011,1046
CUST_997,Customer_997,customer997@example.com,917555853240,2001,1008
CUST_998,Customer_998,customer998@example.com,917132807831,2012,1056
CUST_999,Customer_999,customer999@example.com,918858943741,2010,1008
CUST_1000,Customer_1000,customer1000@example.com,918805983655,2012,1030
CUST_1001,Customer_1001,customer1001@example.com,919349854403,2012,1032
CUST_1002,Customer_1002,customer1002@example.com,919177546664,2004,1019
CUST_1003,Customer_1003,customer1003@example.com,917779786756,2008,1029
CUST_1004,Customer_1004,customer1004@example.com,919572271119,2011,1055
CUST_1005,Customer_1005,customer1005@example.com,917853699473,2012,1044
CUST_1006,Customer_1006,customer1006@example.com,919528560341,2001,1049
CUST_1007,Customer_1007,customer1007@example.com,918077776405,2003,1025
CUST_1008,Customer_1008,customer1008@example.com,919660705051,2012,1018
CUST_1009,Customer_1009,customer1009@example.com,918953420658,2012,1003
CUST_1010,Customer_1010,customer1010@example.com,919819189349,2005,1038
CUST_1011,Customer_1011,customer1011@example.com,917969966048,2009,1013
CUST_1012,Customer_1012,customer1012@example.com,917990581009,2006,1022
CUST_1013,Customer_1013,customer1013@example.com,917939782865,2009,1056
CUST_1014,Customer_1014,customer1014@example.com,917300470259,2008,1018
CUST_1015,Customer_1015,customer1015@example.com,918691696055,2003,1023
CUST_1016,Customer_1016,customer1016@example.com,919332409609,2012,1025
CUST_1017,Customer_1017,customer1017@example.com,919741632741,2007,1054
CUST_1018,Customer_1018,customer1018@example.com,917276291703,2003,1021
CUST_1019,Customer_1019,customer1019@example.com,918100345233,2005,1032
CUST_1020,Customer_1020,customer1020@example.com,919681084632,2004,1056
CUST_1021,Customer_1021,customer1021@example.com,918152301823,2001,1039
CUST_1022,Customer_1022,customer1022@example.com,917035174711,2010,1025
CUST_1023,Customer_1023,customer1023@example.com,919837587858,2008,1040
CUST_1024,Customer_1024,customer1024@example.com,917119859121,2011,1048
CUST_1025,Customer_1025,customer1025@example.com,917470254017,2012,1054
CUST_1026,Customer_1026,customer1026@example.com,917461364762,2005,1028
CUST_1027,Customer_1027,customer1027@example.com,918814535104,2011,1025
CUST_1028,Customer_1028,customer1028@example.com,919414132576,2011,1048
CUST_1029,Customer_1029,customer1029@example.com,917395591122,2006,1053
CUST_1030,Customer_1030,customer1030@example.com,917268635690,2006,1019
CUST_1031,Customer_1031,customer1031@example.com,919651152149,2012,1054
CUST_1032,Customer_1032,customer1032@example.com,919066624999,2011,1037
CUST_1033,Customer_1033,customer1033@example.com,919060586610,2005,1034
CUST_1034,Customer_1034,customer1034@example.com,917448997751,2010,1026
CUST_1035,Customer_1035,customer1035@example.com,917671853618,2008,1030
CUST_1036,Customer_1036,customer1036@example.com,917280785713,2006,1041
CUST_1037,Customer_1037,customer1037@example.com,918236774650,2002,1014
CUST_1038,Customer_1038,customer1038@example.com,919877792970,2012,1038
CUST_1039,Customer_1039,customer1039@example.com,917051824792,2003,1040
CUST_1040,Customer_1040,customer1040@example.com,917181053156,2001,1050
CUST_1041,Customer_1041,customer1041@example.com,918136213676,2004,1045
CUST_1042,Customer_1042,customer1042@example.com,917958261284,2006,1052
CUST_1043,Customer_1043,customer1043@example.com,919530834808,2001,1006
CUST_1044,Customer_1044,customer1044@example.com,919510551976,2005,1007
CUST_1045,Customer_1045,customer1045@example.com,917473403480,2007,1012
CUST_1046,Customer_1046,customer1046@example.com,918201750695,2011,1042
CUST_1047,Customer_1047,customer1047@example.com,918424521852,2005,1017
CUST_1048,Customer_1048,customer1048@example.com,919009366271,2006,1014
CUST_1049,Customer_1049,customer1049@example.com,917045297653,2003,1012
CUST_1050,Customer_1050,customer1050@example.com,918745035084,2012,1025
CUST_1051,Customer_1051,customer1051@example.com,918047602944,2011,1055
CUST_1052,Customer_1052,customer1052@example.com,918990099050,2005,1016
CUST_1053,Customer_1053,customer1053@example.com,919124867258,2005,1034
CUST_1054,Customer_1054,customer1054@example.com,917937054742,2011,1003
CUST_1055,Customer_1055,customer1055@example.com,919072527838,2002,1042
CUST_1056,Customer_1056,customer1056@example.com,917038675183,2005,1042
CUST_1057,Customer_1057,customer1057@example.com,917121259002,2002,1050
CUST_1058,Customer_1058,customer1058@example.com,919825232342,2010,1036
CUST_1059,Customer_1059,customer1059@example.com,917159763241,2002,1054
CUST_1060,Customer_1060,customer1060@example.com,919958877037,2001,1030
CUST_1061,Customer_1061,customer1061@example.com,918802496633,2011,1001
CUST_1062,Customer_1062,customer1062@example.com,917198853522,2006,1038
CUST_1063,Customer_1063,customer1063@example.com,919639829645,2001,1032
CUST_1064,Customer_1064,customer1064@example.com,917372694244,2011,1044
CUST_1065,Customer_1065,customer1065@example.com,917730296009,2006,1004
CUST_1066,Customer_1066,customer1066@example.com,918801895771,2004,1045
CUST_1067,Customer_1067,customer1067@example.com,917419663653,2003,1021
CUST_1068,Customer_1068,customer1068@example.com,918172046560,2002,1011
CUST_1069,Customer_1069,customer1069@example.com,919124841732,2012,1025
CUST_1070,Customer_1070,customer1070@example.com,917652631271,2002,1007
CUST_1071,Customer_1071,customer1071@example.com,917991870525,2003,1049
CUST_1072,Customer_1072,customer1072@example.com,919889990908,2003,1011
CUST_1073,Customer_1073,customer1073@example.com,919425864521,2005,1056
CUST_1074,Customer_1074,customer1074@example.com,919545465992,2001,1016
CUST_1075,Customer_1075,customer1075@example.com,917370220658,2006,1034
CUST_1076,Customer_1076,customer1076@example.com,917482394271,2001,1028
CUST_1077,Customer_1077,customer1077@example.com,918102620002,2010,1009
CUST_1078,Customer_1078,customer1078@example.com,917838691613,2008,1054
CUST_1079,Customer_1079,customer1079@example.com,918498255007,2009,1037
CUST_1080,Customer_1080,customer1080@example.com,918140063137,2004,1052
CUST_1081,Customer_1081,customer1081@example.com,919779067034,2012,1022
CUST_1082,Customer_1082,customer1082@example.com,919006480119,2007,1001
CUST_1083,Customer_1083,customer1083@example.com,918509438139,2005,1055
CUST_1084,Customer_1084,customer1084@example.com,917270058164,2005,1037
CUST_1085,Customer_1085,customer1085@example.com,917122231509,2012,1001
CUST_1086,Customer_1086,customer1086@example.com,918669455355,2007,1042
CUST_1087,Customer_1087,customer1087@example.com,918261751870,2005,1005
CUST_1088,Customer_1088,customer1088@example.com,919437039341,2011,1010
CUST_1089,Customer_1089,customer1089@example.com,918425386438,2006,1010
CUST_1090,Customer_1090,customer1090@example.com,919925032309,2010,1007
CUST_1091,Customer_1091,customer1091@example.com,917633681826,2006,1023
CUST_1092,Customer_1092,customer1092@example.com,917177682699,2008,1035
CUST_1093,Customer_1093,customer1093@example.com,917405442517,2002,1012
CUST_1094,Customer_1094,customer1094@example.com,919172566124,2011,1020
CUST_1095,Customer_1095,customer1095@example.com,917305053584,2012,1039
CUST_1096,Customer_1096,customer1096@example.com,918682499613,2008,1039
CUST_1097,Customer_1097,customer1097@example.com,919886559751,2003,1023
CUST_1098,Customer_1098,customer1098@example.com,918453629616,2003,1047
CUST_1099,Customer_1099,customer1099@example.com,918097777417,2004,1004
CUST_1100,Customer_1100,customer1100@example.com,919019081472,2008,1025
CUST_1101,Customer_1101,customer1101@example.com,917279470114,2011,1023
CUST_1102,Customer_1102,customer1102@example.com,917581653747,2003,1023
CUST_1103,Customer_1103,customer1103@example.com,917324337095,2004,1048
CUST_1104,Customer_1104,customer1104@example.com,918167792124,2009,1047
CUST_1105,Customer_1105,customer1105@example.com,919389761856,2004,1035
CUST_1106,Customer_1106,customer1106@example.com,919373955018,2005,1037
CUST_1107,Customer_1107,customer1107@example.com,918286326598,2010,1020
CUST_1108,Customer_1108,customer1108@example.com,919136050554,2003,1002
CUST_1109,Customer_1109,customer1109@example.com,919178536039,2010,1021
CUST_1110,Customer_1110,customer1110@example.com,917586266217,2008,1011
CUST_1111,Customer_1111,customer1111@example.com,919958328393,2001,1037
CUST_1112,Customer_1112,customer1112@example.com,917967656889,2006,1014
CUST_1113,Customer_1113,customer1113@example.com,917815463683,2007,1029
CUST_1114,Customer_1114,customer1114@example.com,919604247414,2008,1002
CUST_1115,Customer_1115,customer1115@example.com,918186317827,2011,1036
CUST_1116,Customer_1116,customer1116@example.com,919025720427,2007,1006
CUST_1117,Customer_1117,customer1117@example.com,917399379862,2009,1046
CUST_1118,Customer_1118,customer1118@example.com,919084530945,2002,1038
CUST_1119,Customer_1119,customer1119@example.com,919229264467,2010,1050
CUST_1120,Customer_1120,customer1120@example.com,919404513751,2008,1025
CUST_1121,Customer_1121,customer1121@example.com,917155456028,2012,1016
CUST_1122,Customer_1122,customer1122@example.com,919824453911,2001,1010
CUST_1123,Customer_1123,customer1123@example.com,918713759975,2011,1007
CUST_1124,Customer_1124,customer1124@example.com,918915476419,2006,1003
CUST_1125,Customer_1125,customer1125@example.com,918878650136,2002,1007
CUST_1126,Customer_1126,customer1126@example.com,919508582788,2003,1012
CUST_1127,Customer_1127,customer1127@example.com,919282730113,2012,1020
CUST_1128,Customer_1128,customer1128@example.com,917551652402,2012,1015
CUST_1129,Customer_1129,customer1129@example.com,917306373572,2003,1001
CUST_1130,Customer_1130,customer1130@example.com,918798165894,2001,1042
CUST_1131,Customer_1131,customer1131@example.com,919102250193,2012,1054
CUST_1132,Customer_1132,customer1132@example.com,918625575399,2004,1047
CUST_1133,Customer_1133,customer1133@example.com,918007396688,2002,1036
CUST_1134,Customer_1134,customer1134@example.com,918787620242,2001,1032
CUST_1135,Customer_1135,customer1135@example.com,919730231899,2011,1046
CUST_1136,Customer_1136,customer1136@example.com,917699865036,2009,1049
CUST_1137,Customer_1137,customer1137@example.com,919960325934,2003,1011
CUST_1138,Customer_1138,customer1138@example.com,919588505950,2003,1056
CUST_1139,Customer_1139,customer1139@example.com,917648031278,2010,1013
CUST_1140,Customer_1140,customer1140@example.com,917436270452,2002,1023
CUST_1141,Customer_1141,customer1141@example.com,919371039970,2003,1026
CUST_1142,Customer_1142,customer1142@example.com,918996692799,2012,1043
CUST_1143,Customer_1143,customer1143@example.com,918689749758,2006,1025
CUST_1144,Customer_1144,customer1144@example.com,917840192983,2003,1006
CUST_1145,Customer_1145,customer1145@example.com,917879539698,2001,1019
CUST_1146,Customer_1146,customer1146@example.com,917794951699,2008,1029
CUST_1147,Customer_1147,customer1147@example.com,918573651949,2001,1012
CUST_1148,Customer_1148,customer1148@example.com,919414341195,2003,1027
CUST_1149,Customer_1149,customer1149@example.com,917175977622,2008,1013
CUST_1150,Customer_1150,customer1150@example.com,918516558860,2002,1017
CUST_1151,Customer_1151,customer1151@example.com,917721772882,2009,1009
CUST_1152,Customer_1152,customer1152@example.com,917601685194,2005,1031
CUST_1153,Customer_1153,customer1153@example.com,919069269646,2010,1002
CUST_1154,Customer_1154,customer1154@example.com,917104722875,2003,1038
CUST_1155,Customer_1155,customer1155@example.com,917756816088,2006,1025
CUST_1156,Customer_1156,customer1156@example.com,919406490414,2009,1037
CUST_1157,Customer_1157,customer1157@example.com,917976855192,2009,1028
CUST_1158,Customer_1158,customer1158@example.com,919908985395,2008,1046
CUST_1159,Customer_1159,customer1159@example.com,918143555894,2007,1050
CUST_1160,Customer_1160,customer1160@example.com,918313791092,2007,1024
CUST_1161,Customer_1161,customer1161@example.com,917488435226,2001,1045
CUST_1162,Customer_1162,customer1162@example.com,918773285282,2003,1015
CUST_1163,Customer_1163,customer1163@example.com,919063049588,2001,1052
CUST_1164,Customer_1164,customer1164@example.com,917000927981,2005,1020
CUST_1165,Customer_1165,customer1165@example.com,918465426312,2003,1045
CUST_1166,Customer_1166,customer1166@example.com,918191006932,2005,1022
CUST_1167,Customer_1167,customer1167@example.com,917832433044,2006,1044
CUST_1168,Customer_1168,customer1168@example.com,918812607938,2001,1044
CUST_1169,Customer_1169,customer1169@example.com,917731785480,2012,1037
CUST_1170,Customer_1170,customer1170@example.com,919521616475,2007,1004
CUST_1171,Customer_1171,customer1171@example.com,918010153248,2004,1022
CUST_1172,Customer_1172,customer1172@example.com,917448690166,2001,1036
CUST_1173,Customer_1173,customer1173@example.com,918812747040,2010,1053
CUST_1174,Customer_1174,customer1174@example.com,917184122708,2010,1050
CUST_1175,Customer_1175,customer1175@example.com,919463582067,2004,1005
CUST_1176,Customer_1176,customer1176@example.com,918322751728,2005,1035
CUST_1177,Customer_1177,customer1177@example.com,917161318048,2011,1004
CUST_1178,Customer_1178,customer1178@example.com,919337931437,2004,1032
CUST_1179,Customer_1179,customer1179@example.com,917134154909,2008,1011
CUST_1180,Customer_1180,customer1180@example.com,918189125615,2003,1039
CUST_1181,Customer_1181,customer1181@example.com,918335187061,2007,1045
CUST_1182,Customer_1182,customer1182@example.com,918650801132,2005,1027
CUST_1183,Customer_1183,customer1183@example.com,919931643113,2007,1046
CUST_1184,Customer_1184,customer1184@example.com,918129181144,2010,1050
CUST_1185,Customer_1185,customer1185@example.com,919030663460,2010,1035
CUST_1186,Customer_1186,customer1186@example.com,919503582144,2002,1007
CUST_1187,Customer_1187,customer1187@example.com,919154395854,2009,1008
CUST_1188,Customer_1188,customer1188@example.com,917535635388,2008,1005
CUST_1189,Customer_1189,customer1189@example.com,917516644952,2011,1032
CUST_1190,Customer_1190,customer1190@example.com,918103707109,2006,1003
CUST_1191,Customer_1191,customer1191@example.com,917821760922,2011,1045
CUST_1192,Customer_1192,customer1192@example.com,919551220768,2011,1016
CUST_1193,Customer_1193,customer1193@example.com,919404820175,2004,1050
CUST_1194,Customer_1194,customer1194@example.com,918167562287,2005,1039
CUST_1195,Customer_1195,customer1195@example.com,919977570312,2007,1048
CUST_1196,Customer_1196,customer1196@example.com,918677398821,2006,1007
CUST_1197,Customer_1197,customer1197@example.com,917187907686,2002,1005
CUST_1198,Customer_1198,customer1198@example.com,917081406247,2007,1037
CUST_1199,Customer_1199,customer1199@example.com,917059335933,2003,1026
CUST_1200,Customer_1200,customer1200@example.com,917519312970,2012,1037
CUST_1201,Customer_1201,customer1201@example.com,917478236710,2005,1049
CUST_1202,Customer_1202,customer1202@example.com,917610264829,2009,1045
CUST_1203,Customer_1203,customer1203@example.com,917986814322,2003,1014
CUST_1204,Customer_1204,customer1204@example.com,919744310464,2012,1012
CUST_1205,Customer_1205,customer1205@example.com,919227203619,2002,1005
CUST_1206,Customer_1206,customer1206@example.com,917845510230,2008,1017
CUST_1207,Customer_1207,customer1207@example.com,917495029473,2010,1039
CUST_1208,Customer_1208,customer1208@example.com,917920308095,2008,1007
CUST_1209,Customer_1209,customer1209@example.com,918450310085,2002,1030
CUST_1210,Customer_1210,customer1210@example.com,919564244950,2003,1045
CUST_1211,Customer_1211,customer1211@example.com,918374094322,2004,1040
CUST_1212,Customer_1212,customer1212@example.com,917984064414,2008,1008
CUST_1213,Customer_1213,customer1213@example.com,919069365789,2002,1010
CUST_1214,Customer_1214,customer1214@example.com,918447624276,2012,1016
CUST_1215,Customer_1215,customer1215@example.com,918703188438,2003,1052
CUST_1216,Customer_1216,customer1216@example.com,917664835557,2006,1018
CUST_1217,Customer_1217,customer1217@example.com,918408745667,2012,1023
CUST_1218,Customer_1218,customer1218@example.com,919271520810,2005,1011
CUST_1219,Customer_1219,customer1219@example.com,919067343632,2012,1012
CUST_1220,Customer_1220,customer1220@example.com,918327793062,2003,1026
CUST_1221,Customer_1221,customer1221@example.com,918996614915,2009,1004
CUST_1222,Customer_1222,customer1222@example.com,917126916162,2011,1033
CUST_1223,Customer_1223,customer1223@example.com,919517452972,2007,1011
CUST_1224,Customer_1224,customer1224@example.com,919648433634,2003,1042
CUST_1225,Customer_1225,customer1225@example.com,918702014234,2001,1041
CUST_1226,Customer_1226,customer1226@example.com,918895875411,2012,1040
CUST_1227,Customer_1227,customer1227@example.com,918250915382,2005,1045
CUST_1228,Customer_1228,customer1228@example.com,917234441539,2004,1003
CUST_1229,Customer_1229,customer1229@example.com,917384217795,2012,1039
CUST_1230,Customer_1230,customer1230@example.com,919366686105,2004,1052
CUST_1231,Customer_1231,customer1231@example.com,917292707505,2005,1040
CUST_1232,Customer_1232,customer1232@example.com,917317078011,2009,1054
CUST_1233,Customer_1233,customer1233@example.com,919640006069,2011,1018
